relative_path,class_name
MI/2322_rand_1.png,MI
STTC/9214_rand_1.png,STTC
STTC/9176_rand_1.png,STTC
HYP/3392_rand_2.png,HYP
CD/3643_rand_4.png,CD
STTC/20008_clean.png,STTC
NORM/17289_clean.png,NORM
STTC/18249_rand_2.png,STTC
HYP/1508_rand_5.png,HYP
MI/11104_rand_2.png,MI
MI/1887_rand_1.png,MI
MI/464_clean.png,MI
MI/5186_rand_3.png,MI
HYP/17877_rand_6.png,HYP
CD/1770_rand_1.png,CD
HYP/20277_rand_2.png,HYP
CD/17275_rand_4.png,CD
NORM/12466_clean.png,NORM
HYP/8630_rand_7.png,HYP
HYP/1365_rand_9.png,HYP
CD/14888_rand_2.png,CD
NORM/6577_clean.png,NORM
CD/20606_rand_4.png,CD
NORM/917_clean.png,NORM
HYP/15931_rand_7.png,HYP
MI/19678_rand_4.png,MI
NORM/2460_rand_1.png,NORM
HYP/18557_rand_2.png,HYP
HYP/1317_rand_5.png,HYP
HYP/1586_rand_7.png,HYP
STTC/13321_rand_3.png,STTC
NORM/12742_clean.png,NORM
MI/3405_rand_1.png,MI
STTC/14522_rand_3.png,STTC
CD/1800_rand_1.png,CD
CD/11733_rand_4.png,CD
NORM/3858_rand_1.png,NORM
STTC/3016_clean.png,STTC
NORM/20491_rand_1.png,NORM
MI/5053_clean.png,MI
CD/19190_clean.png,CD
STTC/4336_rand_4.png,STTC
STTC/2406_rand_4.png,STTC
HYP/19407_rand_5.png,HYP
HYP/9112_rand_10.png,HYP
CD/17229_clean.png,CD
NORM/8807_clean.png,NORM
MI/18324_rand_1.png,MI
MI/12297_clean.png,MI
CD/2252_rand_3.png,CD
HYP/9382_rand_1.png,HYP
NORM/16514_hr-0.png,NORM
CD/5857_rand_1.png,CD
STTC/17662_rand_3.png,STTC
MI/14898_rand_1.png,MI
STTC/2001_rand_2.png,STTC
CD/8340_rand_3.png,CD
CD/1128_rand_1.png,CD
STTC/16235_rand_4.png,STTC
NORM/112_clean.png,NORM
HYP/16048_clean.png,HYP
HYP/3006_rand_6.png,HYP
MI/18887_rand_4.png,MI
CD/19710_rand_4.png,CD
STTC/6130_rand_2.png,STTC
MI/18251_rand_2.png,MI
NORM/8649_clean.png,NORM
HYP/4713_rand_9.png,HYP
STTC/973_rand_1.png,STTC
MI/11566_rand_3.png,MI
NORM/215_rand_1.png,NORM
NORM/18822_clean.png,NORM
MI/9953_rand_1.png,MI
CD/10190_rand_3.png,CD
MI/14495_clean.png,MI
MI/5211_rand_3.png,MI
MI/4551_rand_1.png,MI
STTC/3659_rand_4.png,STTC
NORM/7147_rand_1.png,NORM
STTC/5908_rand_3.png,STTC
CD/8378_clean.png,CD
NORM/13447_rand_1.png,NORM
CD/798_rand_4.png,CD
CD/17282_rand_1.png,CD
CD/3242_rand_4.png,CD
HYP/20953_rand_3.png,HYP
HYP/3238_clean.png,HYP
NORM/6499_rand_1.png,NORM
HYP/12031_rand_8.png,HYP
CD/2111_clean.png,CD
MI/13159_rand_4.png,MI
MI/13390_rand_4.png,MI
CD/946_rand_1.png,CD
CD/16432_rand_2.png,CD
CD/17202_rand_1.png,CD
STTC/8442_rand_4.png,STTC
MI/5909_rand_1.png,MI
STTC/8335_clean.png,STTC
CD/16464_rand_2.png,CD
MI/5360_rand_1.png,MI
CD/6104_clean.png,CD
MI/14215_clean.png,MI
CD/11804_rand_3.png,CD
MI/6210_rand_3.png,MI
STTC/2735_rand_1.png,STTC
STTC/10415_clean.png,STTC
STTC/16051_rand_2.png,STTC
CD/15851_rand_2.png,CD
STTC/21116_rand_3.png,STTC
MI/2426_rand_1.png,MI
NORM/14095_clean.png,NORM
HYP/12386_rand_10.png,HYP
STTC/15756_rand_4.png,STTC
HYP/18294_rand_1.png,HYP
HYP/16182_clean.png,HYP
CD/13872_rand_3.png,CD
MI/17395_rand_1.png,MI
CD/8483_rand_4.png,CD
MI/2033_rand_4.png,MI
CD/6302_rand_4.png,CD
NORM/19585_rand_1.png,NORM
CD/18777_rand_3.png,CD
STTC/12993_rand_1.png,STTC
MI/13989_rand_4.png,MI
NORM/11000_rand_1.png,NORM
NORM/9396_clean.png,NORM
CD/17988_rand_1.png,CD
MI/8252_rand_2.png,MI
NORM/2928_clean.png,NORM
CD/17700_rand_2.png,CD
HYP/10909_rand_4.png,HYP
STTC/9949_rand_3.png,STTC
STTC/9833_rand_2.png,STTC
MI/12796_rand_1.png,MI
HYP/11491_rand_6.png,HYP
STTC/10825_rand_2.png,STTC
MI/6203_rand_3.png,MI
STTC/14655_rand_3.png,STTC
STTC/3191_rand_3.png,STTC
STTC/16656_clean.png,STTC
NORM/15842_rand_1.png,NORM
CD/16007_rand_4.png,CD
HYP/10954_rand_8.png,HYP
MI/14543_rand_4.png,MI
NORM/21118_rand_1.png,NORM
HYP/9623_rand_1.png,HYP
STTC/3224_rand_2.png,STTC
MI/8544_rand_1.png,MI
NORM/1190_rand_1.png,NORM
NORM/73_clean.png,NORM
HYP/383_rand_10.png,HYP
NORM/18610_rand_1.png,NORM
STTC/14975_rand_3.png,STTC
NORM/17727_clean.png,NORM
MI/16357_rand_2.png,MI
MI/19338_rand_3.png,MI
HYP/4738_rand_2.png,HYP
MI/10165_rand_4.png,MI
CD/15973_rand_1.png,CD
CD/10775_rand_3.png,CD
MI/10243_rand_4.png,MI
CD/18131_rand_4.png,CD
MI/16782_rand_4.png,MI
MI/17681_clean.png,MI
HYP/516_rand_4.png,HYP
MI/15833_clean.png,MI
CD/9562_rand_4.png,CD
HYP/8244_rand_8.png,HYP
HYP/12590_rand_2.png,HYP
HYP/14260_rand_9.png,HYP
NORM/18023_clean.png,NORM
CD/12148_clean.png,CD
NORM/11864_clean.png,NORM
HYP/3465_rand_4.png,HYP
CD/13067_rand_1.png,CD
STTC/7817_clean.png,STTC
CD/13060_rand_1.png,CD
STTC/6201_rand_3.png,STTC
MI/7667_rand_4.png,MI
CD/700_rand_3.png,CD
CD/7906_rand_3.png,CD
CD/6134_rand_2.png,CD
STTC/4371_rand_2.png,STTC
NORM/2152_clean.png,NORM
CD/1800_rand_3.png,CD
STTC/8506_clean.png,STTC
CD/16883_rand_1.png,CD
HYP/2412_rand_7.png,HYP
NORM/14579_rand_1.png,NORM
CD/3998_rand_3.png,CD
CD/6257_rand_1.png,CD
NORM/3652_clean.png,NORM
MI/12138_rand_2.png,MI
MI/14171_clean.png,MI
CD/12888_rand_1.png,CD
STTC/12279_rand_3.png,STTC
CD/12785_clean.png,CD
CD/1024_rand_2.png,CD
MI/3978_clean.png,MI
STTC/2304_rand_3.png,STTC
CD/4776_rand_3.png,CD
MI/17913_rand_4.png,MI
NORM/6234_clean.png,NORM
NORM/12075_clean.png,NORM
NORM/12327_clean.png,NORM
STTC/8275_clean.png,STTC
CD/13441_rand_4.png,CD
CD/1132_rand_4.png,CD
MI/10074_clean.png,MI
NORM/2263_rand_1.png,NORM
NORM/10040_clean.png,NORM
STTC/3393_rand_4.png,STTC
MI/3967_rand_4.png,MI
STTC/20270_rand_4.png,STTC
STTC/11883_rand_1.png,STTC
CD/2233_rand_1.png,CD
CD/7686_rand_3.png,CD
NORM/3053_clean.png,NORM
HYP/12149_rand_9.png,HYP
MI/6339_clean.png,MI
HYP/1777_rand_6.png,HYP
MI/323_rand_4.png,MI
STTC/8382_rand_4.png,STTC
MI/2492_rand_2.png,MI
STTC/2919_rand_3.png,STTC
CD/6661_clean.png,CD
CD/19841_rand_1.png,CD
MI/5983_rand_1.png,MI
STTC/15053_rand_1.png,STTC
NORM/13878_clean.png,NORM
CD/3664_rand_3.png,CD
NORM/8248_clean.png,NORM
NORM/7070_clean.png,NORM
MI/4362_rand_4.png,MI
NORM/8148_clean.png,NORM
CD/1237_rand_3.png,CD
HYP/1046_rand_8.png,HYP
HYP/1486_rand_8.png,HYP
HYP/5322_rand_7.png,HYP
HYP/3548_rand_1.png,HYP
CD/12005_rand_2.png,CD
NORM/58_clean.png,NORM
STTC/859_rand_4.png,STTC
CD/17660_rand_2.png,CD
CD/4534_rand_4.png,CD
CD/9496_rand_4.png,CD
HYP/7107_rand_6.png,HYP
NORM/2126_clean.png,NORM
HYP/8227_rand_4.png,HYP
MI/968_rand_2.png,MI
STTC/10766_rand_1.png,STTC
CD/15818_rand_2.png,CD
NORM/2399_rand_1.png,NORM
CD/21657_rand_3.png,CD
HYP/3252_rand_10.png,HYP
STTC/21150_rand_4.png,STTC
STTC/4135_rand_2.png,STTC
NORM/8469_clean.png,NORM
HYP/1524_rand_9.png,HYP
MI/11608_rand_4.png,MI
HYP/930_rand_1.png,HYP
MI/7822_rand_2.png,MI
NORM/3977_clean.png,NORM
NORM/1152_rand_1.png,NORM
NORM/7101_rand_1.png,NORM
STTC/576_rand_1.png,STTC
HYP/12887_rand_1.png,HYP
NORM/8336_rand_1.png,NORM
NORM/12182_clean.png,NORM
NORM/1247_clean.png,NORM
MI/12801_clean.png,MI
MI/5863_rand_2.png,MI
HYP/2544_rand_3.png,HYP
MI/518_clean.png,MI
HYP/13322_rand_7.png,HYP
CD/13464_clean.png,CD
CD/2153_rand_4.png,CD
CD/4281_rand_3.png,CD
STTC/5021_clean.png,STTC
STTC/17900_rand_4.png,STTC
NORM/2674_rand_1.png,NORM
MI/1457_rand_2.png,MI
STTC/965_rand_4.png,STTC
CD/4665_rand_3.png,CD
MI/10697_rand_3.png,MI
CD/4397_rand_3.png,CD
NORM/17595_rand_1.png,NORM
HYP/5965_clean.png,HYP
CD/4211_rand_4.png,CD
NORM/4033_rand_1.png,NORM
CD/8505_rand_2.png,CD
MI/15180_rand_4.png,MI
CD/10133_clean.png,CD
CD/788_clean.png,CD
STTC/17026_rand_1.png,STTC
STTC/14379_clean.png,STTC
NORM/2464_clean.png,NORM
CD/16912_rand_2.png,CD
HYP/18188_rand_10.png,HYP
MI/18046_rand_3.png,MI
NORM/20235_clean.png,NORM
HYP/8037_rand_7.png,HYP
NORM/14605_clean.png,NORM
STTC/3824_rand_4.png,STTC
CD/12023_clean.png,CD
CD/19787_rand_2.png,CD
CD/3514_rand_1.png,CD
NORM/6499_clean.png,NORM
STTC/2002_rand_3.png,STTC
CD/18453_rand_3.png,CD
STTC/14947_clean.png,STTC
NORM/19122_rand_1.png,NORM
MI/21584_rand_3.png,MI
CD/3635_rand_3.png,CD
HYP/6021_rand_4.png,HYP
HYP/8156_clean.png,HYP
NORM/11358_clean.png,NORM
NORM/9277_rand_1.png,NORM
STTC/18206_rand_2.png,STTC
HYP/3867_rand_2.png,HYP
CD/15711_rand_2.png,CD
CD/286_rand_1.png,CD
HYP/10180_rand_7.png,HYP
CD/8261_rand_4.png,CD
STTC/11094_rand_2.png,STTC
MI/16282_rand_1.png,MI
MI/10089_rand_2.png,MI
CD/18315_rand_3.png,CD
NORM/3671_clean.png,NORM
MI/16581_clean.png,MI
STTC/5838_rand_2.png,STTC
NORM/14261_clean.png,NORM
CD/903_rand_2.png,CD
CD/5451_rand_3.png,CD
NORM/4288_rand_1.png,NORM
NORM/14272_rand_1.png,NORM
STTC/5054_rand_3.png,STTC
NORM/6775_clean.png,NORM
CD/7075_rand_3.png,CD
MI/17823_rand_2.png,MI
NORM/6656_rand_1.png,NORM
MI/20744_clean.png,MI
NORM/657_rand_1.png,NORM
STTC/10004_rand_4.png,STTC
STTC/2497_clean.png,STTC
NORM/7129_clean.png,NORM
MI/11422_rand_2.png,MI
NORM/6871_rand_1.png,NORM
HYP/8630_clean.png,HYP
STTC/14014_rand_1.png,STTC
STTC/15384_clean.png,STTC
CD/19403_rand_3.png,CD
MI/2453_clean.png,MI
MI/10147_rand_4.png,MI
STTC/1592_rand_4.png,STTC
MI/492_clean.png,MI
CD/15906_clean.png,CD
MI/2050_clean.png,MI
STTC/2002_rand_2.png,STTC
CD/1347_rand_4.png,CD
STTC/12565_rand_1.png,STTC
CD/6543_rand_1.png,CD
MI/12447_rand_4.png,MI
HYP/1973_rand_6.png,HYP
NORM/3429_clean.png,NORM
MI/13535_clean.png,MI
MI/15811_clean.png,MI
MI/20046_rand_3.png,MI
HYP/7767_rand_3.png,HYP
STTC/4694_rand_4.png,STTC
MI/16075_rand_1.png,MI
CD/13855_rand_4.png,CD
STTC/9021_rand_2.png,STTC
STTC/11216_rand_1.png,STTC
MI/153_rand_1.png,MI
NORM/1395_clean.png,NORM
STTC/1546_clean.png,STTC
STTC/3816_rand_4.png,STTC
NORM/2295_clean.png,NORM
HYP/15797_rand_1.png,HYP
STTC/1512_rand_3.png,STTC
STTC/21150_rand_2.png,STTC
CD/19446_rand_2.png,CD
MI/3546_rand_1.png,MI
HYP/9305_rand_3.png,HYP
NORM/14723_clean.png,NORM
HYP/5911_rand_8.png,HYP
CD/20039_rand_3.png,CD
MI/11799_clean.png,MI
CD/6057_rand_2.png,CD
CD/4956_rand_2.png,CD
NORM/14362_rand_1.png,NORM
MI/11110_rand_1.png,MI
CD/4758_rand_1.png,CD
STTC/3202_rand_1.png,STTC
HYP/16303_rand_2.png,HYP
HYP/1231_rand_4.png,HYP
NORM/10732_clean.png,NORM
STTC/8361_rand_4.png,STTC
HYP/9927_rand_6.png,HYP
HYP/8227_rand_5.png,HYP
NORM/10382_rand_1.png,NORM
CD/6175_rand_1.png,CD
NORM/7355_rand_1.png,NORM
STTC/20745_rand_2.png,STTC
MI/617_rand_1.png,MI
CD/12544_rand_3.png,CD
NORM/5853_clean.png,NORM
MI/9100_rand_4.png,MI
CD/4753_rand_2.png,CD
NORM/4557_clean.png,NORM
STTC/18600_rand_4.png,STTC
NORM/3103_rand_1.png,NORM
STTC/9514_rand_3.png,STTC
MI/12300_rand_2.png,MI
MI/15871_rand_2.png,MI
STTC/10263_rand_4.png,STTC
STTC/8637_clean.png,STTC
MI/16049_rand_1.png,MI
NORM/3700_clean.png,NORM
HYP/5823_rand_4.png,HYP
MI/8540_rand_2.png,MI
NORM/6960_rand_1.png,NORM
STTC/18899_clean.png,STTC
CD/11123_rand_1.png,CD
STTC/8003_rand_2.png,STTC
CD/11938_rand_2.png,CD
HYP/8019_clean.png,HYP
MI/21092_rand_4.png,MI
NORM/4114_clean.png,NORM
STTC/6140_rand_1.png,STTC
NORM/10363_rand_1.png,NORM
STTC/3799_clean.png,STTC
CD/13926_rand_4.png,CD
NORM/2768_clean.png,NORM
MI/12429_clean.png,MI
MI/9570_rand_3.png,MI
CD/14034_clean.png,CD
STTC/6247_rand_3.png,STTC
NORM/8012_rand_1.png,NORM
CD/5872_clean.png,CD
STTC/573_rand_2.png,STTC
MI/14406_rand_1.png,MI
CD/1977_rand_2.png,CD
STTC/699_rand_2.png,STTC
HYP/8640_rand_1.png,HYP
MI/1216_clean.png,MI
HYP/3039_rand_9.png,HYP
CD/15681_rand_4.png,CD
STTC/20084_clean.png,STTC
NORM/12862_clean.png,NORM
STTC/3318_rand_2.png,STTC
STTC/18290_clean.png,STTC
HYP/18190_clean.png,HYP
CD/10754_rand_1.png,CD
MI/11569_clean.png,MI
STTC/3078_rand_2.png,STTC
STTC/8247_clean.png,STTC
STTC/5131_rand_2.png,STTC
MI/4004_clean.png,MI
NORM/1933_rand_1.png,NORM
CD/14266_rand_4.png,CD
CD/12593_rand_3.png,CD
HYP/8878_rand_7.png,HYP
NORM/5784_clean.png,NORM
CD/950_rand_3.png,CD
CD/17619_clean.png,CD
CD/13956_rand_2.png,CD
HYP/3059_rand_4.png,HYP
MI/18840_clean.png,MI
NORM/2501_clean.png,NORM
MI/12545_rand_1.png,MI
STTC/18205_rand_3.png,STTC
STTC/6124_rand_3.png,STTC
STTC/3385_clean.png,STTC
NORM/14359_clean.png,NORM
NORM/17317_clean.png,NORM
NORM/14532_clean.png,NORM
CD/6023_clean.png,CD
HYP/585_rand_9.png,HYP
MI/19263_rand_2.png,MI
CD/6727_rand_2.png,CD
NORM/17570_rand_1.png,NORM
NORM/2632_rand_1.png,NORM
NORM/2143_rand_1.png,NORM
CD/17336_clean.png,CD
HYP/6353_rand_4.png,HYP
CD/9858_rand_1.png,CD
HYP/8782_rand_9.png,HYP
NORM/6888_clean.png,NORM
NORM/18942_clean.png,NORM
MI/21494_rand_4.png,MI
STTC/12303_rand_3.png,STTC
HYP/16813_rand_3.png,HYP
MI/1608_rand_3.png,MI
STTC/4809_rand_1.png,STTC
MI/16064_rand_4.png,MI
HYP/4547_rand_1.png,HYP
HYP/16694_rand_7.png,HYP
HYP/3869_rand_6.png,HYP
STTC/10777_clean.png,STTC
HYP/7890_rand_7.png,HYP
STTC/3529_rand_4.png,STTC
HYP/9801_rand_7.png,HYP
NORM/12855_clean.png,NORM
CD/16127_rand_1.png,CD
CD/10439_rand_1.png,CD
NORM/9658_clean.png,NORM
STTC/5729_rand_2.png,STTC
MI/14808_rand_1.png,MI
NORM/10232_clean.png,NORM
NORM/20198_clean.png,NORM
HYP/17548_rand_1.png,HYP
CD/6579_rand_1.png,CD
NORM/1163_rand_1.png,NORM
NORM/7328_rand_1.png,NORM
NORM/1978_rand_1.png,NORM
STTC/9789_clean.png,STTC
HYP/8308_rand_2.png,HYP
MI/16175_rand_3.png,MI
STTC/20618_rand_3.png,STTC
HYP/5966_rand_4.png,HYP
CD/8581_rand_4.png,CD
CD/5170_rand_4.png,CD
NORM/10275_rand_1.png,NORM
CD/6361_rand_1.png,CD
STTC/4529_clean.png,STTC
HYP/12628_rand_4.png,HYP
MI/1812_clean.png,MI
STTC/1929_rand_3.png,STTC
CD/16121_rand_3.png,CD
NORM/3950_clean.png,NORM
MI/19017_rand_2.png,MI
NORM/6089_clean.png,NORM
CD/16128_rand_1.png,CD
NORM/888_clean.png,NORM
CD/14741_rand_4.png,CD
CD/238_clean.png,CD
NORM/6425_clean.png,NORM
CD/2530_rand_4.png,CD
CD/17122_rand_4.png,CD
MI/8391_rand_3.png,MI
CD/11193_rand_4.png,CD
NORM/1631_clean.png,NORM
HYP/4716_rand_3.png,HYP
STTC/3193_clean.png,STTC
NORM/12193_rand_1.png,NORM
CD/16266_rand_2.png,CD
HYP/12548_rand_9.png,HYP
HYP/16190_rand_8.png,HYP
CD/16772_rand_4.png,CD
CD/18618_clean.png,CD
MI/11811_rand_1.png,MI
CD/2535_rand_3.png,CD
NORM/15908_clean.png,NORM
MI/1537_rand_3.png,MI
STTC/1590_rand_3.png,STTC
CD/17890_rand_1.png,CD
NORM/9169_clean.png,NORM
NORM/13659_clean.png,NORM
MI/13893_rand_4.png,MI
MI/9891_rand_4.png,MI
CD/6702_rand_3.png,CD
NORM/5440_clean.png,NORM
NORM/20609_rand_1.png,NORM
HYP/12301_rand_7.png,HYP
CD/7229_rand_4.png,CD
STTC/3816_rand_2.png,STTC
HYP/8339_rand_7.png,HYP
MI/19639_clean.png,MI
NORM/4719_clean.png,NORM
CD/970_rand_3.png,CD
STTC/15429_rand_2.png,STTC
CD/689_rand_1.png,CD
MI/7028_clean.png,MI
NORM/3938_clean.png,NORM
HYP/307_rand_8.png,HYP
STTC/2275_rand_4.png,STTC
CD/6029_rand_1.png,CD
CD/9108_clean.png,CD
CD/833_rand_4.png,CD
MI/8908_rand_1.png,MI
STTC/12945_rand_1.png,STTC
NORM/1076_clean.png,NORM
CD/19882_rand_2.png,CD
HYP/18353_rand_4.png,HYP
CD/8021_clean.png,CD
NORM/15988_clean.png,NORM
NORM/13521_clean.png,NORM
NORM/3566_rand_1.png,NORM
CD/16367_rand_4.png,CD
MI/6450_rand_3.png,MI
STTC/10076_rand_4.png,STTC
STTC/554_rand_3.png,STTC
NORM/5798_clean.png,NORM
MI/6120_clean.png,MI
CD/3233_clean.png,CD
STTC/10140_rand_1.png,STTC
NORM/8932_clean.png,NORM
NORM/10348_clean.png,NORM
HYP/4749_rand_3.png,HYP
MI/9552_rand_1.png,MI
MI/18737_rand_3.png,MI
CD/9391_rand_2.png,CD
HYP/4310_rand_8.png,HYP
HYP/14905_clean.png,HYP
MI/18798_rand_2.png,MI
MI/10673_rand_4.png,MI
STTC/17132_rand_3.png,STTC
CD/2336_rand_4.png,CD
NORM/411_rand_1.png,NORM
STTC/4108_rand_3.png,STTC
CD/3409_rand_3.png,CD
STTC/5364_rand_2.png,STTC
CD/6242_rand_4.png,CD
CD/14173_rand_4.png,CD
CD/17990_clean.png,CD
STTC/17536_rand_3.png,STTC
STTC/14472_rand_3.png,STTC
STTC/10538_rand_2.png,STTC
STTC/3433_rand_2.png,STTC
STTC/8704_clean.png,STTC
CD/5833_rand_3.png,CD
STTC/19262_rand_3.png,STTC
CD/724_rand_1.png,CD
HYP/13666_rand_10.png,HYP
NORM/1854_clean.png,NORM
MI/4095_clean.png,MI
HYP/5348_rand_2.png,HYP
HYP/2289_rand_10.png,HYP
NORM/16370_rand_1.png,NORM
CD/6331_clean.png,CD
MI/13378_rand_4.png,MI
MI/19956_clean.png,MI
NORM/5870_rand_1.png,NORM
NORM/18436_clean.png,NORM
HYP/8946_rand_3.png,HYP
HYP/5955_clean.png,HYP
MI/703_rand_2.png,MI
CD/17297_rand_4.png,CD
STTC/17758_rand_1.png,STTC
CD/15589_clean.png,CD
CD/5967_rand_4.png,CD
MI/17578_rand_2.png,MI
CD/6652_rand_1.png,CD
CD/15281_rand_2.png,CD
STTC/10870_rand_4.png,STTC
CD/14744_rand_3.png,CD
CD/10771_rand_4.png,CD
STTC/7243_rand_4.png,STTC
STTC/5790_rand_1.png,STTC
NORM/1291_clean.png,NORM
CD/2677_rand_3.png,CD
MI/10308_rand_3.png,MI
HYP/1358_rand_9.png,HYP
CD/13002_rand_3.png,CD
MI/6880_rand_1.png,MI
NORM/9430_rand_1.png,NORM
NORM/17872_rand_1.png,NORM
HYP/1162_rand_8.png,HYP
NORM/3945_clean.png,NORM
HYP/5348_rand_5.png,HYP
CD/3701_clean.png,CD
CD/4444_rand_1.png,CD
HYP/19721_rand_1.png,HYP
NORM/8984_rand_1.png,NORM
STTC/16008_rand_2.png,STTC
NORM/14635_clean.png,NORM
STTC/12974_rand_4.png,STTC
HYP/14516_rand_2.png,HYP
STTC/1514_rand_1.png,STTC
NORM/17402_clean.png,NORM
NORM/7032_clean.png,NORM
NORM/17056_clean.png,NORM
MI/16297_rand_4.png,MI
MI/11026_rand_4.png,MI
NORM/3312_rand_1.png,NORM
CD/14401_rand_1.png,CD
CD/15075_rand_3.png,CD
CD/19298_clean.png,CD
HYP/5348_rand_9.png,HYP
NORM/6028_clean.png,NORM
CD/17665_rand_4.png,CD
HYP/4923_rand_6.png,HYP
STTC/4237_rand_4.png,STTC
NORM/13428_clean.png,NORM
STTC/14670_rand_2.png,STTC
HYP/7266_rand_1.png,HYP
MI/16052_rand_2.png,MI
CD/17690_rand_1.png,CD
NORM/9820_rand_1.png,NORM
MI/5894_clean.png,MI
STTC/16517_rand_1.png,STTC
CD/15713_rand_3.png,CD
MI/19626_rand_2.png,MI
STTC/18252_clean.png,STTC
CD/13189_rand_2.png,CD
STTC/6872_rand_3.png,STTC
NORM/1078_clean.png,NORM
MI/13721_rand_4.png,MI
STTC/986_rand_2.png,STTC
MI/3445_rand_2.png,MI
MI/18099_clean.png,MI
MI/20304_rand_1.png,MI
CD/1688_rand_1.png,CD
NORM/12050_clean.png,NORM
NORM/3377_clean.png,NORM
STTC/9978_rand_1.png,STTC
HYP/2565_rand_4.png,HYP
HYP/2150_rand_2.png,HYP
STTC/1489_rand_1.png,STTC
HYP/10388_rand_6.png,HYP
CD/20674_rand_3.png,CD
MI/6203_rand_4.png,MI
CD/12025_rand_1.png,CD
HYP/17877_rand_8.png,HYP
HYP/2911_rand_3.png,HYP
CD/10107_rand_1.png,CD
NORM/16354_clean.png,NORM
NORM/126_clean.png,NORM
STTC/20284_clean.png,STTC
HYP/1426_rand_8.png,HYP
HYP/15931_rand_3.png,HYP
CD/10488_rand_4.png,CD
HYP/96_rand_1.png,HYP
NORM/3631_clean.png,NORM
CD/5773_rand_3.png,CD
STTC/18875_rand_4.png,STTC
NORM/2460_clean.png,NORM
CD/14242_rand_3.png,CD
STTC/1111_rand_2.png,STTC
MI/15549_clean.png,MI
CD/18417_rand_1.png,CD
NORM/7544_clean.png,NORM
HYP/12506_rand_9.png,HYP
MI/8588_rand_1.png,MI
HYP/6157_rand_3.png,HYP
CD/940_rand_4.png,CD
CD/10724_rand_4.png,CD
MI/13880_rand_4.png,MI
CD/5450_rand_1.png,CD
CD/15845_rand_1.png,CD
HYP/8946_rand_10.png,HYP
MI/4661_rand_1.png,MI
STTC/21428_rand_3.png,STTC
STTC/939_rand_4.png,STTC
CD/19161_rand_2.png,CD
NORM/9837_rand_1.png,NORM
HYP/8946_rand_6.png,HYP
NORM/13900_rand_1.png,NORM
MI/1935_rand_1.png,MI
HYP/6451_rand_1.png,HYP
MI/12103_rand_1.png,MI
STTC/3862_rand_1.png,STTC
CD/15853_rand_4.png,CD
STTC/14603_rand_2.png,STTC
NORM/15528_clean.png,NORM
CD/15526_rand_1.png,CD
MI/5493_clean.png,MI
STTC/11162_rand_1.png,STTC
MI/4571_rand_3.png,MI
NORM/13128_clean.png,NORM
NORM/5371_rand_1.png,NORM
NORM/10099_clean.png,NORM
STTC/766_rand_4.png,STTC
CD/15154_rand_2.png,CD
MI/17804_rand_4.png,MI
NORM/2820_clean.png,NORM
NORM/20111_clean.png,NORM
NORM/13400_clean.png,NORM
MI/2843_rand_3.png,MI
MI/4253_rand_3.png,MI
HYP/6019_rand_2.png,HYP
HYP/1961_rand_3.png,HYP
HYP/2762_rand_10.png,HYP
STTC/11716_rand_4.png,STTC
MI/8909_rand_4.png,MI
STTC/10604_clean.png,STTC
NORM/14272_clean.png,NORM
HYP/7238_rand_8.png,HYP
NORM/1706_clean.png,NORM
HYP/12938_rand_3.png,HYP
MI/3166_rand_1.png,MI
STTC/801_rand_3.png,STTC
STTC/15503_clean.png,STTC
MI/7751_rand_2.png,MI
CD/16323_clean.png,CD
NORM/7334_clean.png,NORM
NORM/8689_clean.png,NORM
CD/14914_rand_3.png,CD
HYP/8369_rand_3.png,HYP
MI/1159_rand_1.png,MI
HYP/12980_rand_1.png,HYP
STTC/11883_rand_4.png,STTC
HYP/8244_rand_4.png,HYP
HYP/15565_rand_8.png,HYP
NORM/1904_clean.png,NORM
HYP/16944_clean.png,HYP
STTC/8276_rand_3.png,STTC
HYP/21530_rand_4.png,HYP
NORM/7803_clean.png,NORM
NORM/8192_clean.png,NORM
CD/16544_clean.png,CD
MI/20871_clean.png,MI
NORM/11306_rand_1.png,NORM
CD/20615_rand_2.png,CD
STTC/14674_rand_2.png,STTC
CD/1722_rand_4.png,CD
CD/3484_rand_3.png,CD
HYP/16279_rand_3.png,HYP
HYP/6647_rand_4.png,HYP
NORM/1334_rand_1.png,NORM
MI/17904_rand_3.png,MI
MI/3173_rand_3.png,MI
STTC/10169_rand_3.png,STTC
NORM/15820_rand_1.png,NORM
NORM/12182_rand_1.png,NORM
NORM/14114_rand_1.png,NORM
CD/16904_rand_3.png,CD
NORM/8840_rand_1.png,NORM
MI/7282_rand_4.png,MI
CD/8505_rand_1.png,CD
CD/5913_rand_4.png,CD
HYP/12515_rand_10.png,HYP
MI/515_rand_1.png,MI
CD/5074_rand_3.png,CD
MI/9422_rand_1.png,MI
MI/4284_rand_2.png,MI
STTC/15805_rand_3.png,STTC
NORM/5370_clean.png,NORM
CD/6869_clean.png,CD
MI/11793_rand_2.png,MI
STTC/9706_rand_1.png,STTC
NORM/4767_clean.png,NORM
NORM/5007_rand_1.png,NORM
CD/16271_rand_3.png,CD
MI/13896_rand_2.png,MI
NORM/3577_clean.png,NORM
MI/11342_rand_1.png,MI
CD/11300_rand_4.png,CD
NORM/16542_clean.png,NORM
HYP/10963_rand_8.png,HYP
NORM/2132_clean.png,NORM
NORM/6914_clean.png,NORM
HYP/14315_rand_7.png,HYP
